,Classifier,By,Preprocessed,Vectorizer,Ngram,TopKFeatures,TrainAccuracy,TestAccuracy
61,ComplementNB,description,0,TfidfVectorizer,"(1, 1)",6000,0.4258971135534783,0.4042717383186876
62,ComplementNB,description,0,TfidfVectorizer,"(1, 1)",7000,0.43065806997672423,0.4059645017549974
63,ComplementNB,description,0,TfidfVectorizer,"(1, 1)",8000,0.43534434473058586,0.40748301013168703
64,ComplementNB,description,0,TfidfVectorizer,"(1, 1)",9000,0.4396136468303855,0.4090015185083767
65,ComplementNB,description,0,TfidfVectorizer,"(1, 1)",10000,0.44410699393833786,0.41004704886609744
66,ComplementNB,description,0,TfidfVectorizer,"(1, 1)",11000,0.448843056471789,0.4118144930422444
67,ComplementNB,description,0,TfidfVectorizer,"(1, 1)",12000,0.4533799678868822,0.41363172437828283
68,ComplementNB,description,0,TfidfVectorizer,"(1, 1)",13000,0.4566908552295839,0.41425406387692615
69,ComplementNB,description,0,TfidfVectorizer,"(1, 1)",14000,0.45920513809885366,0.41417938313708896
70,ComplementNB,description,0,TfidfVectorizer,"(1, 2)",5000,0.40422698248714856,0.38729431679569837
71,ComplementNB,description,0,TfidfVectorizer,"(1, 2)",6000,0.4120623343000461,0.3930696273431082
72,ComplementNB,description,0,TfidfVectorizer,"(1, 2)",7000,0.41786883409467146,0.3970028129745339
73,ComplementNB,description,0,TfidfVectorizer,"(1, 2)",8000,0.4230031988648386,0.39961663886883575
74,ComplementNB,description,0,TfidfVectorizer,"(1, 2)",9000,0.4237002277790916,0.3997660003485101
75,ComplementNB,description,0,TfidfVectorizer,"(1, 2)",10000,0.42402384834642337,0.3996664260287272
76,ComplementNB,description,0,TfidfVectorizer,"(1, 2)",11000,0.4244968322525236,0.3996415324487815
77,ComplementNB,description,0,TfidfVectorizer,"(1, 2)",12000,0.4247519946229198,0.39941749022926987
78,ComplementNB,description,0,TfidfVectorizer,"(1, 2)",13000,0.4250009335208673,0.3992681287495955
79,ComplementNB,description,0,TfidfVectorizer,"(1, 2)",14000,0.4272351601299461,0.40078663712628515
80,ComplementNB,headline,1,CountVectorizer,"(1, 1)",5000,0.5389464905838862,0.5149237011774663
81,ComplementNB,headline,1,CountVectorizer,"(1, 1)",6000,0.5466262555855665,0.5201513529660701
82,ComplementNB,headline,1,CountVectorizer,"(1, 1)",7000,0.5557934305024832,0.5256279405541311
83,ComplementNB,headline,1,CountVectorizer,"(1, 1)",8000,0.5611580637532517,0.5274202783102238
84,ComplementNB,headline,1,CountVectorizer,"(1, 1)",9000,0.5674002066192853,0.5318513355405641
85,ComplementNB,headline,1,CountVectorizer,"(1, 1)",10000,0.5736050086506267,0.5335192053969281
86,ComplementNB,headline,1,CountVectorizer,"(1, 1)",11000,0.5791065582952665,0.5356849468522068
87,ComplementNB,headline,1,CountVectorizer,"(1, 1)",12000,0.584689013081739,0.5384979213860746
88,ComplementNB,headline,1,CountVectorizer,"(1, 1)",13000,0.589151242827448,0.5395434517437953
89,ComplementNB,headline,1,CountVectorizer,"(1, 1)",14000,0.5933209693680687,0.5404147270418959
90,ComplementNB,headline,1,CountVectorizer,"(1, 2)",5000,0.5239541454549981,0.5039705260013443
91,ComplementNB,headline,1,CountVectorizer,"(1, 2)",6000,0.535206183642225,0.5119613651639242
92,ComplementNB,headline,1,CountVectorizer,"(1, 2)",7000,0.5444729341183207,0.5183092280500858
93,ComplementNB,headline,1,CountVectorizer,"(1, 2)",8000,0.5533724997199437,0.523586666998581
94,ComplementNB,headline,1,CountVectorizer,"(1, 2)",9000,0.5551150720055762,0.5234870926787981
95,ComplementNB,headline,1,CountVectorizer,"(1, 2)",10000,0.5559427938412517,0.523586666998581
96,ComplementNB,headline,1,CountVectorizer,"(1, 2)",11000,0.5586126635217386,0.5247815588359762
97,ComplementNB,headline,1,CountVectorizer,"(1, 2)",12000,0.560037838712488,0.5249309203156506
98,ComplementNB,headline,1,CountVectorizer,"(1, 2)",13000,0.560535716508383,0.5250056010554878
99,ComplementNB,headline,1,CountVectorizer,"(1, 2)",14000,0.5608219962410227,0.5248064524159219
100,ComplementNB,headline,1,TfidfVectorizer,"(1, 1)",5000,0.5403903361919816,0.5166413581937218
101,ComplementNB,headline,1,TfidfVectorizer,"(1, 1)",6000,0.5480763246661107,0.5227153917004804
102,ComplementNB,headline,1,TfidfVectorizer,"(1, 1)",7000,0.5568949851259009,0.5266734709118518
103,ComplementNB,headline,1,TfidfVectorizer,"(1, 1)",8000,0.5628757421490895,0.5287396380473476
104,ComplementNB,headline,1,TfidfVectorizer,"(1, 1)",9000,0.56842085610087,0.5309551666625177
105,ComplementNB,headline,1,TfidfVectorizer,"(1, 1)",10000,0.5755031677474763,0.5342411192153543
106,ComplementNB,headline,1,TfidfVectorizer,"(1, 1)",11000,0.5808740244706937,0.5355853725324239
107,ComplementNB,headline,1,TfidfVectorizer,"(1, 1)",12000,0.5868858988561257,0.5385726021259117
108,ComplementNB,headline,1,TfidfVectorizer,"(1, 1)",13000,0.5909809437273621,0.5393691966841752
109,ComplementNB,headline,1,TfidfVectorizer,"(1, 1)",14000,0.5948830609526892,0.5397674939633068
110,ComplementNB,headline,1,TfidfVectorizer,"(1, 2)",5000,0.5236927596121532,0.50399541958129
111,ComplementNB,headline,1,TfidfVectorizer,"(1, 2)",6000,0.5354488990677239,0.5125090239227303
112,ComplementNB,headline,1,TfidfVectorizer,"(1, 2)",7000,0.5453504437335855,0.5180105050907371
113,ComplementNB,headline,1,TfidfVectorizer,"(1, 2)",8000,0.5519411010567457,0.5217943292424884
114,ComplementNB,headline,1,TfidfVectorizer,"(1, 2)",9000,0.5527874933097671,0.5218690099823255
115,ComplementNB,headline,1,TfidfVectorizer,"(1, 2)",10000,0.5540197408546073,0.5222424136815116
116,ComplementNB,headline,1,TfidfVectorizer,"(1, 2)",11000,0.5581832439227792,0.5245575166164647
117,ComplementNB,headline,1,TfidfVectorizer,"(1, 2)",12000,0.5588367085298913,0.5246321973563018
118,ComplementNB,headline,1,TfidfVectorizer,"(1, 2)",13000,0.5597079946727076,0.5246321973563018
119,ComplementNB,headline,1,TfidfVectorizer,"(1, 2)",14000,0.5602183194135,0.5242836872370615
120,ComplementNB,headline,0,CountVectorizer,"(1, 1)",5000,0.549563734581347,0.5273704911503323
121,ComplementNB,headline,0,CountVectorizer,"(1, 1)",6000,0.5572808404177195,0.5318264419606183
122,ComplementNB,headline,0,CountVectorizer,"(1, 1)",7000,0.5644440572061588,0.5353115431530209
123,ComplementNB,headline,0,CountVectorizer,"(1, 1)",8000,0.5705181663160778,0.5383734534863459
124,ComplementNB,headline,0,CountVectorizer,"(1, 1)",9000,0.5754782738576816,0.5411864280202136
125,ComplementNB,headline,0,CountVectorizer,"(1, 1)",10000,0.5807495550217199,0.5428791914565234
126,ComplementNB,headline,0,CountVectorizer,"(1, 1)",11000,0.5857905677051568,0.5450200393318563
127,ComplementNB,headline,0,CountVectorizer,"(1, 1)",12000,0.5904021607896341,0.5470613128874063
128,ComplementNB,headline,0,CountVectorizer,"(1, 1)",13000,0.5939931043925268,0.5476338652261582
129,ComplementNB,headline,0,CountVectorizer,"(1, 1)",14000,0.5968434547740257,0.548305991884693
130,ComplementNB,headline,0,CountVectorizer,"(1, 2)",5000,0.5332457898208884,0.5152722112967065
131,ComplementNB,headline,0,CountVectorizer,"(1, 2)",6000,0.5428237139194185,0.5210724154240621
132,ComplementNB,headline,0,CountVectorizer,"(1, 2)",7000,0.5502296461333566,0.5252794304348909
133,ComplementNB,headline,0,CountVectorizer,"(1, 2)",8000,0.5581645735054331,0.530556869383386
134,ComplementNB,headline,0,CountVectorizer,"(1, 2)",9000,0.5648610298602208,0.5341166513156257
135,ComplementNB,headline,0,CountVectorizer,"(1, 2)",10000,0.5697713496222352,0.5375021781882453
136,ComplementNB,headline,0,CountVectorizer,"(1, 2)",11000,0.5711342900884978,0.5373279231286251
137,ComplementNB,headline,0,CountVectorizer,"(1, 2)",12000,0.5717690842782639,0.5373777102885166
138,ComplementNB,headline,0,CountVectorizer,"(1, 2)",13000,0.5746194346597627,0.5383983470662916
139,ComplementNB,headline,0,CountVectorizer,"(1, 2)",14000,0.5754969442750277,0.5383983470662916
140,ComplementNB,headline,0,TfidfVectorizer,"(1, 1)",5000,0.5500802827945881,0.5286151701476189
141,ComplementNB,headline,0,TfidfVectorizer,"(1, 1)",6000,0.5574177568115906,0.5320504841801299
142,ComplementNB,headline,0,TfidfVectorizer,"(1, 1)",7000,0.5649108176398103,0.5347638843942147
143,ComplementNB,headline,0,TfidfVectorizer,"(1, 1)",8000,0.5708791277181016,0.5370043065893306
