,Classifier,By,Preprocessed,Vectorizer,Ngram,TopKFeatures,TrainAccuracy,TestAccuracy
0,LinearSVC,short_description,0,CountVectorizer,"(1, 1)",3000,0.8087134401114207,0.7705431754874652
0,LinearSVC,short_description,1,TfidfVectorizer,"(1, 1)",6000,0.8189269962859795,0.7692084493964717
0,LinearSVC,short_description,0,TfidfVectorizer,"(1, 1)",3000,0.7955547818012999,0.768047818012999
0,LinearSVC,short_description,0,TfidfVectorizer,"(1, 2)",4500,0.7917101903435468,0.7677576601671309
0,LinearSVC,short_description,1,TfidfVectorizer,"(1, 2)",7500,0.8064792246982359,0.7672934076137419
0,LinearSVC,short_description,0,CountVectorizer,"(1, 2)",6000,0.83527739090065,0.7661327762302693
0,LinearSVC,short_description,1,CountVectorizer,"(1, 1)",7500,0.8561397400185701,0.7646239554317549
0,LinearSVC,short_description,0,CountVectorizer,"(1, 2)",4500,0.8166782729805014,0.7645078922934077
0,LinearSVC,short_description,0,CountVectorizer,"(1, 2)",7500,0.8515842618384402,0.7643918291550603
0,LinearSVC,short_description,1,CountVectorizer,"(1, 2)",6000,0.827341573816156,0.7642757660167131
0,LinearSVC,short_description,1,CountVectorizer,"(1, 1)",6000,0.8392525533890436,0.7642177344475395
0,LinearSVC,short_description,1,CountVectorizer,"(1, 2)",7500,0.8444173630454967,0.7642177344475395
0,LinearSVC,short_description,1,CountVectorizer,"(1, 1)",4500,0.8219881615598886,0.7641597028783659
0,LinearSVC,short_description,1,TfidfVectorizer,"(1, 1)",4500,0.8035196146703807,0.7634633240482822
0,LinearSVC,short_description,1,TfidfVectorizer,"(1, 2)",6000,0.796091573816156,0.7634052924791086
0,LinearSVC,short_description,1,CountVectorizer,"(1, 2)",4500,0.8111217502321263,0.7609679665738162
0,LinearSVC,short_description,1,CountVectorizer,"(1, 1)",3000,0.79947191272052,0.7596912720519963
0,LinearSVC,short_description,0,CountVectorizer,"(1, 2)",3000,0.7924646007428041,0.7586467038068709
0,LinearSVC,full_text,0,CountVectorizer,"(2, 2)",3000,0.7858925255338904,0.7585306406685237
0,LinearSVC,short_description,0,TfidfVectorizer,"(1, 2)",3000,0.7714136490250696,0.7576601671309192
0,LinearSVC,short_description,1,TfidfVectorizer,"(1, 1)",3000,0.7829619312906221,0.7561513463324049
0,LinearSVC,short_description,1,TfidfVectorizer,"(1, 2)",4500,0.7834697075208914,0.7558611884865367
0,LinearSVC,short_description,1,CountVectorizer,"(1, 2)",3000,0.7866324280408542,0.7554549675023212
0,LinearSVC,full_text,0,TfidfVectorizer,"(2, 2)",3000,0.7640436397400185,0.7497098421541318
0,LinearSVC,short_description,1,TfidfVectorizer,"(1, 2)",3000,0.7651172237697307,0.7463440111420613
0,LinearSVC,headline,0,TfidfVectorizer,"(2, 2)",7500,0.7870386490250696,0.7407729805013927
