,Classifier,By,Preprocessed,Vectorizer,Ngram,TopKFeatures,TrainAccuracy,TestAccuracy
0,SGDClassifier,headline,0,CountVectorizer,"(1, 2)",3000,0.8716631847725163,0.8495821727019499
0,SGDClassifier,full_text,1,TfidfVectorizer,"(1, 2)",3000,0.8455199628597957,0.8467966573816156
0,SGDClassifier,full_text,0,TfidfVectorizer,"(1, 2)",3000,0.8488567780872794,0.8441272051996286
0,SGDClassifier,headline,1,CountVectorizer,"(1, 2)",3000,0.8639159702878366,0.8423862581244197
0,SGDClassifier,headline,1,TfidfVectorizer,"(1, 2)",7500,0.8498288068709378,0.8398909006499535
0,SGDClassifier,headline,0,TfidfVectorizer,"(1, 2)",7500,0.8513231197771588,0.8379758588672238
0,SGDClassifier,headline,0,TfidfVectorizer,"(1, 2)",6000,0.8463614206128134,0.8337975858867224
0,SGDClassifier,headline,1,TfidfVectorizer,"(1, 2)",6000,0.8422701949860725,0.8332753017641596
0,SGDClassifier,headline,1,TfidfVectorizer,"(1, 1)",3000,0.847986304549675,0.8325208913649025
0,SGDClassifier,headline,0,TfidfVectorizer,"(1, 2)",4500,0.8391074744661096,0.8270659238625813
0,SGDClassifier,headline,1,TfidfVectorizer,"(1, 2)",4500,0.8347405988857939,0.8239902506963789
0,SGDClassifier,headline,0,TfidfVectorizer,"(1, 2)",3000,0.8243094243268339,0.8160979572887651
0,SGDClassifier,headline,1,TfidfVectorizer,"(1, 2)",3000,0.8178679201485608,0.8094243268337976
0,SGDClassifier,full_text,0,CountVectorizer,"(2, 2)",7500,0.8455054549675023,0.8024025069637883
0,SGDClassifier,full_text,0,CountVectorizer,"(2, 2)",6000,0.8280379526462396,0.7928272980501393
0,SGDClassifier,short_description,0,CountVectorizer,"(1, 1)",7500,0.8256586583101208,0.7795961002785515
0,SGDClassifier,full_text,0,CountVectorizer,"(2, 2)",4500,0.8086409006499535,0.778899721448468
0,SGDClassifier,short_description,0,CountVectorizer,"(1, 1)",6000,0.8137766945218199,0.7753597957288765
0,SGDClassifier,short_description,0,CountVectorizer,"(1, 1)",4500,0.8048978644382544,0.7736188486536676
