,Classifier,By,Preprocessed,Vectorizer,Ngram,TopKFeatures,TrainAccuracy,TestAccuracy
0,RandomForestClassifier,headline,0,CountVectorizer,"(1, 2)",3000,0.9794568245125348,0.7792479108635098
0,RandomForestClassifier,headline,1,TfidfVectorizer,"(1, 2)",3000,0.9749883936861653,0.7772748375116063
0,RandomForestClassifier,full_text,0,TfidfVectorizer,"(1, 2)",6000,0.9997678737233054,0.7766364902506964
0,RandomForestClassifier,headline,0,TfidfVectorizer,"(1, 1)",3000,0.997577181987001,0.7741991643454039
0,RandomForestClassifier,full_text,0,TfidfVectorizer,"(1, 2)",4500,0.9997243500464252,0.7731545961002786
0,RandomForestClassifier,full_text,0,TfidfVectorizer,"(1, 2)",3000,0.9996953342618384,0.7689763231197771
0,RandomForestClassifier,headline,0,TfidfVectorizer,"(1, 2)",7500,0.9979834029712163,0.756905756731662
0,RandomForestClassifier,headline,0,TfidfVectorizer,"(1, 2)",6000,0.9977657845868152,0.7551067780872794
0,RandomForestClassifier,headline,0,TfidfVectorizer,"(1, 2)",4500,0.997185468895079,0.7468082636954503
0,RandomForestClassifier,headline,0,TfidfVectorizer,"(1, 2)",3000,0.9961554085422469,0.7374071494893222
0,RandomForestClassifier,short_description,1,TfidfVectorizer,"(1, 1)",7500,0.9538503946146704,0.6984099350046425
0,RandomForestClassifier,short_description,1,TfidfVectorizer,"(1, 1)",6000,0.9520078922934077,0.6960306406685237
0,RandomForestClassifier,headline,0,CountVectorizer,"(2, 2)",7500,0.8366846564531105,0.6954503249767874
0,RandomForestClassifier,short_description,1,TfidfVectorizer,"(1, 1)",4500,0.9488306638811513,0.6933611884865367
0,RandomForestClassifier,headline,0,CountVectorizer,"(2, 2)",6000,0.8082056638811513,0.6876740947075209
0,RandomForestClassifier,short_description,1,TfidfVectorizer,"(1, 1)",3000,0.94465239090065,0.6865714948932219
0,RandomForestClassifier,full_text,1,CountVectorizer,"(2, 2)",7500,0.783455199628598,0.6816388115134633
0,RandomForestClassifier,headline,0,CountVectorizer,"(2, 2)",4500,0.7881122330547818,0.6814066852367688
0,RandomForestClassifier,short_description,1,CountVectorizer,"(1, 1)",7500,0.9508907845868152,0.6772284122562674
0,RandomForestClassifier,short_description,1,CountVectorizer,"(1, 2)",6000,0.9430420148560817,0.6767061281337048
0,RandomForestClassifier,short_description,1,CountVectorizer,"(1, 1)",6000,0.9475974930362117,0.6764159702878366
0,RandomForestClassifier,short_description,1,CountVectorizer,"(1, 2)",7500,0.9463788300835655,0.6751392757660167
0,RandomForestClassifier,short_description,1,CountVectorizer,"(1, 1)",4500,0.9440140436397401,0.6746750232126276
0,RandomForestClassifier,short_description,1,CountVectorizer,"(1, 2)",4500,0.9385445682451253,0.6739786443825441
0,RandomForestClassifier,full_text,0,CountVectorizer,"(2, 2)",7500,0.9706650417827298,0.6713091922005571
