,Classifier,By,Preprocessed,Vectorizer,Ngram,TopKFeatures,TrainAccuracy,TestAccuracy
0,MultinomialNB,headline,1,CountVectorizer,"(1, 2)",4500,0.8554288532961931,0.8409935004642526
0,MultinomialNB,headline,0,TfidfVectorizer,"(1, 1)",4500,0.8562267873723306,0.840297121634169
0,MultinomialNB,headline,0,CountVectorizer,"(1, 2)",4500,0.8577936397400185,0.8397748375116063
0,MultinomialNB,headline,1,CountVectorizer,"(1, 1)",3000,0.8531511142061281,0.8396007428040855
0,MultinomialNB,headline,1,TfidfVectorizer,"(1, 1)",6000,0.8631180362116991,0.8394846796657381
0,MultinomialNB,full_text,1,TfidfVectorizer,"(1, 2)",6000,0.7981952181987001,0.8384401114206128
0,MultinomialNB,full_text,0,TfidfVectorizer,"(1, 2)",7500,0.8203777855153204,0.8357706592386258
0,MultinomialNB,headline,1,TfidfVectorizer,"(1, 1)",4500,0.8501915041782729,0.8336234911792015
0,MultinomialNB,full_text,1,TfidfVectorizer,"(1, 2)",4500,0.7821930129990715,0.8288068709377902
0,MultinomialNB,full_text,0,TfidfVectorizer,"(1, 2)",6000,0.810294800371402,0.828052460538533
0,MultinomialNB,headline,0,CountVectorizer,"(1, 2)",3000,0.8425603528319405,0.8276462395543176
0,MultinomialNB,headline,0,TfidfVectorizer,"(1, 1)",3000,0.838266016713092,0.8250928505106778
0,MultinomialNB,headline,1,CountVectorizer,"(1, 2)",3000,0.8367426880222841,0.8219591457753017
0,MultinomialNB,headline,1,TfidfVectorizer,"(1, 2)",7500,0.8025766016713092,0.8179549675023212
0,MultinomialNB,full_text,0,TfidfVectorizer,"(1, 2)",4500,0.7944957056638812,0.8169103992571959
0,MultinomialNB,headline,1,TfidfVectorizer,"(1, 1)",3000,0.8310701021355618,0.8160399257195915
0,MultinomialNB,headline,1,TfidfVectorizer,"(1, 2)",6000,0.7921019034354689,0.8094243268337976
0,MultinomialNB,full_text,1,TfidfVectorizer,"(1, 2)",3000,0.7535979572887651,0.8090761374187558
0,MultinomialNB,headline,0,TfidfVectorizer,"(1, 2)",7500,0.8031133936861653,0.8072191272051996
0,MultinomialNB,headline,0,TfidfVectorizer,"(1, 2)",6000,0.794669800371402,0.8015900649953575
0,MultinomialNB,headline,1,TfidfVectorizer,"(1, 2)",4500,0.7782323584029712,0.7997330547818013
0,MultinomialNB,full_text,0,TfidfVectorizer,"(1, 2)",3000,0.7669162024141133,0.7966573816155988
0,MultinomialNB,full_text,0,CountVectorizer,"(2, 2)",7500,0.8243239322191273,0.7959610027855153
0,MultinomialNB,headline,0,TfidfVectorizer,"(1, 2)",4500,0.7795380687093779,0.7886490250696379
0,MultinomialNB,full_text,0,CountVectorizer,"(2, 2)",6000,0.8074222376973074,0.7830779944289693
